Date,Description,Debit,Credit,Balance
25-Jan-21,Cash,0,"37,700.28","226,201.65"
25-Jan-21,Cash,0,"25,133.52","201,068.13"
25-Jan-21,Cash,0,"25,133.52","175,934.61"
25-Jan-21,ATM,0,"87,967.31","87,967.30"
25-Jan-21,Transfer,52.9,0,"88,020.20"
25-Jan-21,ATM,0,"22,005.05","66,015.15"
25-Jan-21,Reversal,"3,500.43",0,"69,515.58"
25-Jan-21,Cheque,0,"23,171.86","46,343.72"
25-Jan-21,Debit Card,124,0,"46,467.72"
25-Jan-21,NEFT,614.9,0,"47,082.62"
25-Jan-21,Reversal,"2,077,951.00",0,"2,125,033.62"
25-Jan-21,Interest,"17,966.00",0,"2,142,999.62"
25-Jan-21,Interest,0,"1,071,499.81","1,071,499.81"
25-Jan-21,Purchase,"30,587.00",0,"1,102,086.81"
25-Jan-21,Cheque,0,"275,521.70","826,565.11"
26-Jan-21,Transfer,0,"137,760.85","688,804.26"
26-Jan-21,Reversal,"46,687.75",0,"735,492.01"
26-Jan-21,Transfer,0,"147,098.40","588,393.61"
26-Jan-21,NEFT,2,0,"588,395.61"
26-Jan-21,Cash,"1,327,039.00",0,"1,915,434.61"
26-Jan-21,ATM,"81,714.00",0,"1,997,148.61"
26-Jan-21,Transfer,7.96,0,"1,997,156.57"
26-Jan-21,IMPS,238.07,0,"1,997,394.64"
26-Jan-21,Purchase,0,"285,342.09","1,712,052.55"
26-Jan-21,Cash,0,"244,578.94","1,467,473.61"
26-Jan-21,Reversal,"11,869.68",0,"1,479,343.29"
26-Jan-21,ATM,"32,383.00",0,"1,511,726.29"
26-Jan-21,Commission,"16,169.83",0,"1,527,896.12"
26-Jan-21,Interest,364.6,0,"1,528,260.72"
26-Jan-21,RTGS,0,"169,806.75","1,358,453.97"
26-Jan-21,Miscellaneous,"1,274.50",0,"1,359,728.47"
26-Jan-21,Commission,0,"339,932.12","1,019,796.35"
26-Jan-21,Tax,0,"339,932.12","679,864.23"
26-Jan-21,Purchase,0,"679,864.23",0
26-Jan-21,RTGS,1,0,1
26-Jan-21,Commission,0,0.2,0.8
26-Jan-21,Cheque,0,0.09,0.71
27-Jan-21,ATM,0,0.36,0.36
27-Jan-21,ATM,0,0.12,0.24
27-Jan-21,IMPS,27.24,0,27.48
27-Jan-21,Miscellaneous,0,3.44,24.04
27-Jan-21,Tax,0,4.01,20.03
27-Jan-21,ATM,"717,975.00",0,"717,995.03"
27-Jan-21,Bill,0,"71,799.50","646,195.53"
27-Jan-21,Transfer,0,"92,313.65","553,881.88"
27-Jan-21,Purchase,5,0,"553,886.88"
27-Jan-21,Reversal,0,"553,886.88",0
27-Jan-21,Reversal,"247,212.00",0,"247,212.00"
27-Jan-21,Commission,0,"27,468.00","219,744.00"
27-Jan-21,IMPS,0,"36,624.00","183,120.00"
27-Jan-21,Bill,0,"61,040.00","122,080.00"
27-Jan-21,Cash,"239,155.00",0,"361,235.00"
27-Jan-21,Interest,0,"180,617.50","180,617.50"
27-Jan-21,Debit Card,253,0,"180,870.50"
27-Jan-21,Transfer,207,0,"181,077.50"
28-Jan-21,Cash,53.15,0,"181,130.65"
28-Jan-21,Transfer,331,0,"181,461.65"
28-Jan-21,Reversal,5.4,0,"181,467.05"
28-Jan-21,Cash,"308,067.00",0,"489,534.05"
28-Jan-21,Miscellaneous,0,"122,383.51","367,150.54"
28-Jan-21,Bill,0,"52,450.08","314,700.46"
28-Jan-21,Transfer,"21,928.00",0,"336,628.46"
28-Jan-21,Bill,295,0,"336,923.46"
28-Jan-21,Debit Card,0,"112,307.82","224,615.64"
28-Jan-21,RTGS,"15,352.10",0,"239,967.74"
28-Jan-21,Reversal,"1,881,433.50",0,"2,121,401.24"
28-Jan-21,NEFT,0,"212,140.12","1,909,261.12"
28-Jan-21,Miscellaneous,28,0,"1,909,289.12"
28-Jan-21,ATM,0,"238,661.14","1,670,627.98"
28-Jan-21,ATM,0,"167,062.80","1,503,565.18"
28-Jan-21,NEFT,0,"150,356.52","1,353,208.66"
28-Jan-21,Purchase,122,0,"1,353,330.66"
28-Jan-21,Purchase,804.02,0,"1,354,134.68"
28-Jan-21,Miscellaneous,"15,169.74",0,"1,369,304.42"
28-Jan-21,Cash,0,"273,860.88","1,095,443.54"
28-Jan-21,Tax,0,"121,715.95","973,727.59"
28-Jan-21,Bill,0,"324,575.86","649,151.73"
28-Jan-21,NEFT,0,"649,151.73",0
28-Jan-21,Tax,0.6,0,0.6
28-Jan-21,IMPS,81,0,81.6
28-Jan-21,Tax,0,10.2,71.4
28-Jan-21,IMPS,0,7.93,63.47
29-Jan-21,Cheque,12,0,75.47
29-Jan-21,IMPS,0,18.87,56.6
29-Jan-21,Interest,0,18.87,37.73
29-Jan-21,Commission,0,7.55,30.18
29-Jan-21,Interest,0,3.02,27.16
29-Jan-21,Purchase,0,2.72,24.44
29-Jan-21,Tax,0,3.06,21.38
29-Jan-21,ATM,"3,265.05",0,"3,286.43"
29-Jan-21,Reversal,246.9,0,"3,533.33"
29-Jan-21,Bill,"2,050,597.00",0,"2,054,130.33"
29-Jan-21,Cheque,0,"205,413.03","1,848,717.30"
29-Jan-21,Tax,0,"369,743.46","1,478,973.84"
29-Jan-21,Interest,4.9,0,"1,478,978.74"
29-Jan-21,IMPS,52.9,0,"1,479,031.64"
29-Jan-21,Purchase,0,"739,515.82","739,515.82"
29-Jan-21,Debit Card,0,"246,505.27","493,010.55"
29-Jan-21,Purchase,"4,928.50",0,"497,939.05"
29-Jan-21,IMPS,0,"497,939.05",0
29-Jan-21,NEFT,79.8,0,79.8
29-Jan-21,Debit Card,"2,966.70",0,"3,046.50"
29-Jan-21,Transfer,0,507.75,"2,538.75"
29-Jan-21,IMPS,"115,085.00",0,"117,623.75"
29-Jan-21,Bill,"510,241.80",0,"627,865.55"
29-Jan-21,Miscellaneous,266.9,0,"628,132.45"
29-Jan-21,NEFT,0,"209,377.48","418,754.97"
29-Jan-21,Tax,"2,083,601.00",0,"2,502,355.97"
29-Jan-21,ATM,0,"417,059.33","2,085,296.64"
29-Jan-21,Purchase,0.6,0,"2,085,297.24"
29-Jan-21,NEFT,0,"695,099.08","1,390,198.16"
29-Jan-21,Cheque,"32,669.00",0,"1,422,867.16"
29-Jan-21,ATM,0,"284,573.43","1,138,293.73"
29-Jan-21,Tax,0,"1,138,293.73",0
29-Jan-21,Cash,"3,665.00",0,"3,665.00"
29-Jan-21,Reversal,"1,527,111.00",0,"1,530,776.00"
29-Jan-21,Transfer,1.3,0,"1,530,777.30"
29-Jan-21,Bill,0,"218,682.47","1,312,094.83"
29-Jan-21,Purchase,400,0,"1,312,494.83"
29-Jan-21,Tax,"3,764.41",0,"1,316,259.24"
29-Jan-21,NEFT,0,"329,064.81","987,194.43"
29-Jan-21,Purchase,0,"197,438.89","789,755.54"
29-Jan-21,IMPS,"1,561,235.20",0,"2,350,990.74"
29-Jan-21,Tax,"66,751.60",0,"2,417,742.34"
29-Jan-21,Cheque,0,"483,548.47","1,934,193.87"
29-Jan-21,ATM,48.5,0,"1,934,242.37"
29-Jan-21,Miscellaneous,0,"967,121.19","967,121.18"
29-Jan-21,NEFT,"1,831,112.00",0,"2,798,233.18"
29-Jan-21,Interest,202,0,"2,798,435.18"
29-Jan-21,ATM,462.3,0,"2,798,897.48"
29-Jan-21,Cheque,0,"466,482.91","2,332,414.57"
29-Jan-21,Commission,55.42,0,"2,332,469.99"
29-Jan-21,Transfer,"219,676.84",0,"2,552,146.83"
29-Jan-21,Purchase,0,"2,552,146.83",0
29-Jan-21,Miscellaneous,"214,631.50",0,"214,631.50"
29-Jan-21,RTGS,0,"26,828.94","187,802.56"
29-Jan-21,Reversal,0,"26,828.94","160,973.62"
29-Jan-21,IMPS,0,"26,828.94","134,144.68"
29-Jan-21,Bill,0,"44,714.89","89,429.79"
29-Jan-21,Cash,429.46,0,"89,859.25"
29-Jan-21,Interest,0,"29,953.08","59,906.17"
29-Jan-21,Cheque,0,"14,976.54","44,929.63"
29-Jan-21,IMPS,24,0,"44,953.63"
30-Jan-21,Reversal,0,"5,619.20","39,334.43"
30-Jan-21,ATM,"176,728.00",0,"216,062.43"
30-Jan-21,Cheque,406,0,"216,468.43"
30-Jan-21,NEFT,"3,086.10",0,"219,554.53"
30-Jan-21,Reversal,0,"27,444.32","192,110.21"
30-Jan-21,IMPS,"202,046.00",0,"394,156.21"
30-Jan-21,IMPS,402,0,"394,558.21"
30-Jan-21,Miscellaneous,0,"49,319.78","345,238.43"
30-Jan-21,Purchase,"749,482.00",0,"1,094,720.43"
30-Jan-21,RTGS,0,"136,840.05","957,880.38"
30-Jan-21,Tax,"15,411.18",0,"973,291.56"
30-Jan-21,Tax,0,"139,041.65","834,249.91"
30-Jan-21,Commission,56.83,0,"834,306.74"
30-Jan-21,NEFT,0,"119,186.68","715,120.06"
30-Jan-21,Cash,"183,560.80",0,"898,680.86"
30-Jan-21,Transfer,"32,541.70",0,"931,222.56"
30-Jan-21,Tax,"250,272.00",0,"1,181,494.56"
30-Jan-21,Tax,"3,597.60",0,"1,185,092.16"
30-Jan-21,Tax,0,"197,515.36","987,576.80"
30-Jan-21,Purchase,0,"123,447.10","864,129.70"
31-Jan-21,Transfer,393.2,0,"864,522.90"
31-Jan-21,Debit Card,0,"144,087.15","720,435.75"
31-Jan-21,IMPS,5.63,0,"720,441.38"
01-Feb-21,Transfer,"1,215,956.00",0,"1,936,397.38"
01-Feb-21,Interest,0,"1,936,397.38",0
01-Feb-21,Debit Card,14.53,0,14.53
01-Feb-21,Miscellaneous,0,7.27,7.26
02-Feb-21,Cheque,"1,089.50",0,"1,096.76"
02-Feb-21,Bill,0,109.68,987.08
02-Feb-21,Commission,"494,148.80",0,"495,135.88"
02-Feb-21,Bill,0,"70,733.70","424,402.18"
02-Feb-21,Tax,0,"212,201.09","212,201.09"
02-Feb-21,RTGS,1.42,0,"212,202.51"
02-Feb-21,IMPS,131,0,"212,333.51"
02-Feb-21,IMPS,485,0,"212,818.51"
02-Feb-21,Purchase,0,"35,469.75","177,348.76"
02-Feb-21,Transfer,"7,204.00",0,"184,552.76"
03-Feb-21,RTGS,0,"23,069.10","161,483.66"
03-Feb-21,Commission,"2,647.00",0,"164,130.66"
03-Feb-21,Commission,"16,105.00",0,"180,235.66"
03-Feb-21,Miscellaneous,0.47,0,"180,236.13"
03-Feb-21,Transfer,0,"25,748.02","154,488.11"
03-Feb-21,IMPS,"136,644.00",0,"291,132.11"
03-Feb-21,RTGS,0,"291,132.11",0
03-Feb-21,Interest,5.02,0,5.02
03-Feb-21,Cash,"17,649.30",0,"17,654.32"
03-Feb-21,Miscellaneous,"95,902.50",0,"113,556.82"
03-Feb-21,Interest,"1,761,286.20",0,"1,874,843.02"
03-Feb-21,ATM,0,"468,710.76","1,406,132.26"
03-Feb-21,ATM,"104,780.47",0,"1,510,912.73"
03-Feb-21,RTGS,"1,880,761.50",0,"3,391,674.23"
03-Feb-21,Interest,0,"565,279.04","2,826,395.19"
03-Feb-21,Interest,0,"565,279.04","2,261,116.15"
04-Feb-21,Cash,249,0,"2,261,365.15"
04-Feb-21,Debit Card,0,"452,273.03","1,809,092.12"
04-Feb-21,Reversal,4,0,"1,809,096.12"
04-Feb-21,Reversal,"227,229.75",0,"2,036,325.87"
04-Feb-21,Debit Card,"2,718.00",0,"2,039,043.87"
04-Feb-21,Cash,0,"509,760.97","1,529,282.90"
04-Feb-21,RTGS,"264,847.00",0,"1,794,129.90"
04-Feb-21,Transfer,139.16,0,"1,794,269.06"
04-Feb-21,ATM,91.52,0,"1,794,360.58"
04-Feb-21,Reversal,0,"224,295.07","1,570,065.51"
04-Feb-21,Miscellaneous,"535,378.00",0,"2,105,443.51"
04-Feb-21,Tax,"230,588.50",0,"2,336,032.01"
04-Feb-21,Cash,7.2,0,"2,336,039.21"
04-Feb-21,NEFT,0,"778,679.74","1,557,359.47"
04-Feb-21,Reversal,0,"155,735.95","1,401,623.52"
04-Feb-21,Transfer,0,"155,735.95","1,245,887.57"
04-Feb-21,Cheque,0,"124,588.76","1,121,298.81"
04-Feb-21,Interest,"3,988.81",0,"1,125,287.62"
04-Feb-21,Reversal,0,"125,031.96","1,000,255.66"
04-Feb-21,Purchase,"3,163.00",0,"1,003,418.66"
04-Feb-21,Tax,"1,722,358.00",0,"2,725,776.66"
04-Feb-21,IMPS,0,"681,444.17","2,044,332.50"
04-Feb-21,Bill,0,"340,722.08","1,703,610.42"
04-Feb-21,IMPS,0,"567,870.14","1,135,740.28"
04-Feb-21,NEFT,"3,071.20",0,"1,138,811.48"
04-Feb-21,Tax,34.9,0,"1,138,846.38"
04-Feb-21,Reversal,0,"227,769.28","911,077.10"
04-Feb-21,Tax,0,"303,692.37","607,384.73"
04-Feb-21,Transfer,0,"151,846.18","455,538.55"
04-Feb-21,Debit Card,"3,131.03",0,"458,669.58"
04-Feb-21,Cash,0,"57,333.70","401,335.88"
04-Feb-21,Interest,"2,883.40",0,"404,219.28"
04-Feb-21,Purchase,6.5,0,"404,225.78"
04-Feb-21,Commission,191,0,"404,416.78"
04-Feb-21,IMPS,"124,769.00",0,"529,185.78"
04-Feb-21,Tax,483.89,0,"529,669.67"
04-Feb-21,Tax,0,"66,208.71","463,460.96"
04-Feb-21,Purchase,38,0,"463,498.96"
05-Feb-21,RTGS,"17,640.61",0,"481,139.57"
05-Feb-21,Cash,424,0,"481,563.57"
05-Feb-21,Interest,"27,705.80",0,"509,269.37"
05-Feb-21,Tax,0,"127,317.34","381,952.03"
05-Feb-21,Cheque,0,"63,658.67","318,293.36"
05-Feb-21,Debit Card,0,"45,470.48","272,822.88"
06-Feb-21,Debit Card,189.75,0,"273,012.63"
06-Feb-21,Purchase,0,"68,253.16","204,759.47"
06-Feb-21,Cheque,"4,193.21",0,"208,952.68"
06-Feb-21,Interest,0,"52,238.17","156,714.51"
06-Feb-21,Miscellaneous,0,0,"156,714.51"
06-Feb-21,Commission,4.14,0,"156,718.65"
06-Feb-21,Reversal,4.26,0,"156,722.91"
06-Feb-21,Debit Card,"521,266.00",0,"677,988.91"
06-Feb-21,ATM,0,"67,798.89","610,190.02"
06-Feb-21,IMPS,0,"67,798.89","542,391.13"
06-Feb-21,Interest,0,"542,391.13",0
06-Feb-21,ATM,218,0,218
06-Feb-21,Bill,0,0,218
06-Feb-21,NEFT,"31,021.23",0,"31,239.23"
06-Feb-21,Cheque,"155,942.78",0,"187,182.01"
06-Feb-21,Reversal,"1,172,520.00",0,"1,359,702.01"
06-Feb-21,Reversal,266,0,"1,359,968.01"
06-Feb-21,Bill,450.1,0,"1,360,418.11"
06-Feb-21,IMPS,0,"1,360,418.11",0
06-Feb-21,Commission,1.9,0,1.9
07-Feb-21,IMPS,0,0.38,1.52
07-Feb-21,Cheque,2,0,3.52
07-Feb-21,Debit Card,1,0,4.52
07-Feb-21,Commission,4.06,0,8.58
08-Feb-21,Cash,0,4.29,4.29
08-Feb-21,Debit Card,0,0.48,3.81
08-Feb-21,Miscellaneous,0,1.27,2.54
08-Feb-21,Purchase,0,0.64,1.9
08-Feb-21,Transfer,504.78,0,506.68
08-Feb-21,Interest,0,168.89,337.79
08-Feb-21,Bill,0,42.22,295.57
09-Feb-21,Tax,0,98.52,197.05
09-Feb-21,NEFT,26,0,223.05
09-Feb-21,Reversal,0,111.53,111.52
09-Feb-21,Reversal,"25,703.58",0,"25,815.10"
09-Feb-21,Commission,0,"4,302.52","21,512.58"
09-Feb-21,Commission,0,"2,390.29","19,122.29"
09-Feb-21,Reversal,0,"19,122.29",0
09-Feb-21,Bill,"1,243.00",0,"1,243.00"
09-Feb-21,Purchase,0,414.33,828.67
09-Feb-21,IMPS,0,82.87,745.8
09-Feb-21,ATM,0,124.3,621.5
09-Feb-21,Tax,13.22,0,634.72
09-Feb-21,ATM,"32,293.00",0,"32,927.72"
09-Feb-21,Debit Card,2,0,"32,929.72"
09-Feb-21,RTGS,565,0,"33,494.72"
09-Feb-21,ATM,103.2,0,"33,597.92"
09-Feb-21,RTGS,434.5,0,"34,032.42"
09-Feb-21,Purchase,316.48,0,"34,348.90"
09-Feb-21,Bill,0,"3,434.89","30,914.01"
09-Feb-21,ATM,0,"10,304.67","20,609.34"
09-Feb-21,Bill,"26,729.70",0,"47,339.04"
09-Feb-21,Purchase,6,0,"47,345.04"
09-Feb-21,Tax,0,"5,918.13","41,426.91"
09-Feb-21,Miscellaneous,0,"13,808.97","27,617.94"
09-Feb-21,Cheque,0,"3,452.24","24,165.70"
09-Feb-21,Debit Card,0,"3,020.71","21,144.99"
09-Feb-21,Reversal,"195,770.94",0,"216,915.93"
09-Feb-21,Purchase,0,"216,915.93",0
09-Feb-21,Cheque,40.5,0,40.5
09-Feb-21,Miscellaneous,"1,433.30",0,"1,473.80"
09-Feb-21,Commission,0,736.9,736.9
09-Feb-21,RTGS,0,122.82,614.08
09-Feb-21,Cheque,"1,798.00",0,"2,412.08"
09-Feb-21,Tax,0,301.51,"2,110.57"
10-Feb-21,Cheque,0,703.52,"1,407.05"
10-Feb-21,Transfer,43.53,0,"1,450.58"
10-Feb-21,Cheque,118.02,0,"1,568.60"
10-Feb-21,Purchase,0,156.86,"1,411.74"
11-Feb-21,Tax,2.01,0,"1,413.75"
11-Feb-21,Interest,0,141.38,"1,272.38"
11-Feb-21,IMPS,3.9,0,"1,276.28"
11-Feb-21,Reversal,0,319.07,957.21
11-Feb-21,Purchase,0,239.3,717.91
11-Feb-21,Debit Card,"25,537.00",0,"26,254.91"
11-Feb-21,Cheque,5.21,0,"26,260.12"
11-Feb-21,Bill,0,"2,626.01","23,634.11"
11-Feb-21,Cheque,"1,888.00",0,"25,522.11"
11-Feb-21,Miscellaneous,0,"5,104.42","20,417.69"
12-Feb-21,NEFT,5,0,"20,422.69"
12-Feb-21,Interest,"1,675.40",0,"22,098.09"
12-Feb-21,Interest,0,"2,455.34","19,642.75"
12-Feb-21,Commission,0,"19,642.75",0
12-Feb-21,Miscellaneous,"393,283.00",0,"393,283.00"
12-Feb-21,Reversal,0,"39,328.30","353,954.70"
12-Feb-21,NEFT,0,"88,488.68","265,466.03"
12-Feb-21,Bill,"132,441.50",0,"397,907.53"
12-Feb-21,ATM,0,"56,843.93","341,063.60"
12-Feb-21,Bill,2,0,"341,065.60"
12-Feb-21,Purchase,0.78,0,"341,066.38"
12-Feb-21,Cheque,4.68,0,"341,071.06"
12-Feb-21,Reversal,0,"85,267.77","255,803.30"
12-Feb-21,ATM,"2,816.00",0,"258,619.30"
12-Feb-21,Tax,0,"28,735.48","229,883.82"
12-Feb-21,NEFT,0,"28,735.48","201,148.34"
12-Feb-21,Miscellaneous,0,"20,114.83","181,033.51"
12-Feb-21,Miscellaneous,89,0,"181,122.51"
12-Feb-21,Reversal,"1,139,909.50",0,"1,321,032.01"
12-Feb-21,ATM,0,"220,172.00","1,100,860.01"
12-Feb-21,ATM,"1,000.73",0,"1,101,860.74"
12-Feb-21,Tax,150.16,0,"1,102,010.90"
13-Feb-21,Reversal,0,"110,201.09","991,809.81"
13-Feb-21,Cheque,0.75,0,"991,810.56"
13-Feb-21,RTGS,0,"123,976.32","867,834.24"
13-Feb-21,RTGS,0,"867,834.24",0
13-Feb-21,ATM,470.8,0,470.8
13-Feb-21,Reversal,0,78.47,392.33
13-Feb-21,RTGS,708.45,0,"1,100.78"
13-Feb-21,Commission,0,"1,100.78",0
13-Feb-21,Reversal,299,0,299
13-Feb-21,Cheque,0,42.71,256.29
13-Feb-21,Transfer,409.92,0,666.21
13-Feb-21,NEFT,0,95.17,571.04
13-Feb-21,Reversal,0,190.35,380.69
13-Feb-21,Reversal,"7,795.52",0,"8,176.21"
13-Feb-21,Bill,0,"4,088.11","4,088.10"
13-Feb-21,Cheque,0,584.01,"3,504.09"
13-Feb-21,Interest,"1,724,460.50",0,"1,727,964.59"
13-Feb-21,Commission,0,"215,995.57","1,511,969.02"
13-Feb-21,Transfer,0,"1,511,969.02",0
13-Feb-21,Purchase,"77,372.22",0,"77,372.22"
13-Feb-21,Reversal,0,"11,053.17","66,319.05"
13-Feb-21,ATM,0,"8,289.88","58,029.17"
13-Feb-21,Bill,"11,943.30",0,"69,972.47"
13-Feb-21,Purchase,0,"8,746.56","61,225.91"
13-Feb-21,Transfer,0,"61,225.91",0
13-Feb-21,Reversal,8,0,8
13-Feb-21,ATM,0,1.33,6.67
13-Feb-21,Reversal,0,1.33,5.34
13-Feb-21,Cheque,0,0.76,4.58
13-Feb-21,IMPS,1.5,0,6.08
13-Feb-21,Transfer,0,0.76,5.32
13-Feb-21,Debit Card,0,0.89,4.43
13-Feb-21,NEFT,434.96,0,439.39
13-Feb-21,IMPS,"160,566.00",0,"161,005.39"
14-Feb-21,Bill,"25,598.00",0,"186,603.39"
14-Feb-21,Miscellaneous,0,"26,657.63","159,945.76"
14-Feb-21,Reversal,0,"159,945.76",0
14-Feb-21,Tax,1.64,0,1.64
14-Feb-21,ATM,0,0.41,1.23
14-Feb-21,RTGS,0,0.41,0.82
14-Feb-21,RTGS,0,0.14,0.68
14-Feb-21,IMPS,0,0.17,0.51
14-Feb-21,Cash,0,0.1,0.41
14-Feb-21,Reversal,0,0.41,0
14-Feb-21,Commission,413.92,0,413.92
14-Feb-21,Debit Card,0,68.99,344.93
14-Feb-21,ATM,0,86.23,258.7
14-Feb-21,Transfer,0,43.12,215.58
14-Feb-21,Commission,"1,820,804.50",0,"1,821,020.08"
14-Feb-21,IMPS,0,"227,627.51","1,593,392.57"
14-Feb-21,Debit Card,0,"318,678.51","1,274,714.06"
14-Feb-21,Interest,6.09,0,"1,274,720.15"
14-Feb-21,Bill,0.8,0,"1,274,720.95"
15-Feb-21,Commission,0,"637,360.48","637,360.48"
15-Feb-21,Cheque,"1,340.83",0,"638,701.31"
15-Feb-21,Tax,"1,162.50",0,"639,863.81"
15-Feb-21,Tax,4.35,0,"639,868.16"
15-Feb-21,Transfer,0,"159,967.04","479,901.12"
15-Feb-21,RTGS,0,"47,990.11","431,911.01"
15-Feb-21,NEFT,0,"143,970.34","287,940.67"
15-Feb-21,IMPS,0,"57,588.13","230,352.54"
15-Feb-21,Transfer,0,"57,588.14","172,764.40"
15-Feb-21,ATM,0,"86,382.20","86,382.20"
15-Feb-21,Tax,"1,733.00",0,"88,115.20"
15-Feb-21,Tax,0,"11,014.40","77,100.80"
15-Feb-21,IMPS,"56,329.00",0,"133,429.80"
15-Feb-21,Cash,"84,173.20",0,"217,603.00"
15-Feb-21,Cheque,495.26,0,"218,098.26"
15-Feb-21,IMPS,0,"36,349.71","181,748.55"
15-Feb-21,NEFT,"18,284.00",0,"200,032.55"
15-Feb-21,Cheque,"25,762.30",0,"225,794.85"
15-Feb-21,NEFT,0,"56,448.71","169,346.14"
15-Feb-21,Commission,387.69,0,"169,733.83"
15-Feb-21,RTGS,0,"42,433.46","127,300.37"
15-Feb-21,NEFT,0,"42,433.46","84,866.91"
15-Feb-21,ATM,0,"16,973.38","67,893.53"
15-Feb-21,Debit Card,0,"13,578.71","54,314.82"
15-Feb-21,Cash,0,"7,759.26","46,555.56"
15-Feb-21,Tax,"148,537.40",0,"195,092.96"
15-Feb-21,NEFT,"158,135.80",0,"353,228.76"
15-Feb-21,ATM,2,0,"353,230.76"
15-Feb-21,Miscellaneous,"41,042.53",0,"394,273.29"
15-Feb-21,IMPS,6,0,"394,279.29"
15-Feb-21,Miscellaneous,0,"98,569.82","295,709.47"
15-Feb-21,Purchase,130.7,0,"295,840.17"
15-Feb-21,Bill,0,"49,306.70","246,533.47"
15-Feb-21,Transfer,"5,680.10",0,"252,213.57"
15-Feb-21,Cash,0,"252,213.57",0
15-Feb-21,NEFT,"148,786.50",0,"148,786.50"
15-Feb-21,IMPS,"77,935.30",0,"226,721.80"
15-Feb-21,Purchase,58,0,"226,779.80"
15-Feb-21,Commission,0,"56,694.95","170,084.85"
15-Feb-21,RTGS,4.5,0,"170,089.35"
15-Feb-21,Cheque,0,"24,298.48","145,790.87"
15-Feb-21,Purchase,0,"14,579.09","131,211.78"
15-Feb-21,Reversal,0,"16,401.47","114,810.31"
15-Feb-21,Interest,2,0,"114,812.31"
15-Feb-21,Interest,0,"16,401.76","98,410.55"
15-Feb-21,Commission,506.6,0,"98,917.15"
15-Feb-21,Purchase,1,0,"98,918.15"
15-Feb-21,Cash,0,"98,918.15",0
15-Feb-21,Cash,"11,066.10",0,"11,066.10"
15-Feb-21,Commission,0,"2,766.53","8,299.58"
15-Feb-21,Debit Card,"32,436.00",0,"40,735.58"
16-Feb-21,RTGS,"86,316.00",0,"127,051.58"
16-Feb-21,NEFT,"92,312.80",0,"219,364.38"
16-Feb-21,NEFT,0,"219,364.38",0
16-Feb-21,Debit Card,"1,041,187.80",0,"1,041,187.80"
16-Feb-21,Interest,"198,063.20",0,"1,239,251.00"
16-Feb-21,Cash,0,"247,850.20","991,400.80"
16-Feb-21,Bill,0,"141,628.69","849,772.11"
16-Feb-21,Tax,0,"212,443.03","637,329.08"
16-Feb-21,Bill,0,"79,666.14","557,662.94"
16-Feb-21,IMPS,404.3,0,"558,067.24"
16-Feb-21,RTGS,47,0,"558,114.24"
16-Feb-21,Reversal,53,0,"558,167.24"
16-Feb-21,IMPS,"221,202.00",0,"779,369.24"
17-Feb-21,NEFT,0,"86,596.58","692,772.66"
17-Feb-21,ATM,0,"346,386.33","346,386.33"
17-Feb-21,RTGS,"25,380.40",0,"371,766.73"
17-Feb-21,Tax,0,"92,941.68","278,825.05"
17-Feb-21,Interest,0,"46,470.84","232,354.21"
17-Feb-21,ATM,0,"77,451.40","154,902.81"
17-Feb-21,NEFT,0,"25,817.14","129,085.68"
17-Feb-21,NEFT,"214,596.70",0,"343,682.38"
17-Feb-21,ATM,8,0,"343,690.38"
17-Feb-21,Commission,7.36,0,"343,697.74"
17-Feb-21,Tax,101.2,0,"343,798.94"
17-Feb-21,ATM,"765,024.50",0,"1,108,823.44"
17-Feb-21,IMPS,0,"158,403.35","950,420.09"
17-Feb-21,Cash,"3,846.05",0,"954,266.14"
17-Feb-21,Debit Card,"8,514.84",0,"962,780.98"
17-Feb-21,Interest,0,"192,556.20","770,224.78"
17-Feb-21,Commission,0,"256,741.59","513,483.19"
17-Feb-21,Cheque,6.6,0,"513,489.79"
17-Feb-21,Bill,"32,445.00",0,"545,934.79"
17-Feb-21,NEFT,0,"545,934.79",0
17-Feb-21,Cash,"279,902.20",0,"279,902.20"
17-Feb-21,ATM,0,"46,650.37","233,251.83"
17-Feb-21,IMPS,0,"23,325.18","209,926.65"
17-Feb-21,IMPS,"2,456.00",0,"212,382.65"
17-Feb-21,Reversal,0,"35,397.11","176,985.54"
18-Feb-21,Reversal,0,"58,995.18","117,990.36"
18-Feb-21,Transfer,"2,974.97",0,"120,965.33"
18-Feb-21,Reversal,0.4,0,"120,965.73"
18-Feb-21,IMPS,0,"30,241.43","90,724.30"
18-Feb-21,NEFT,0,"90,724.30",0
18-Feb-21,NEFT,"30,745.00",0,"30,745.00"
18-Feb-21,Reversal,39.48,0,"30,784.48"
18-Feb-21,Purchase,45,0,"30,829.48"
18-Feb-21,NEFT,"2,477.00",0,"33,306.48"
18-Feb-21,Tax,0,"11,102.16","22,204.32"
18-Feb-21,Bill,"6,855.54",0,"29,059.86"
18-Feb-21,Commission,"99,498.25",0,"128,558.11"
18-Feb-21,Debit Card,"2,408.70",0,"130,966.81"
18-Feb-21,RTGS,0,"21,827.80","109,139.01"
18-Feb-21,IMPS,0,"10,913.90","98,225.11"
18-Feb-21,Debit Card,0,"98,225.11",0
18-Feb-21,Interest,"213,612.90",0,"213,612.90"
18-Feb-21,Interest,295.19,0,"213,908.09"
18-Feb-21,Miscellaneous,40.63,0,"213,948.72"
18-Feb-21,Reversal,10,0,"213,958.72"
